date,year,doy,explo,PAR
2010-11-25,2010,329,ALB,0.646
2010-11-26,2010,330,SCH,1.279
2010-11-26,2010,330,HAI,0.576
2010-11-26,2010,330,ALB,0.656
2010-11-27,2010,331,SCH,0.456
2010-11-27,2010,331,HAI,1.609
2010-11-27,2010,331,ALB,0.439
2010-11-28,2010,332,SCH,1.089
2010-11-28,2010,332,HAI,0.523
2010-11-28,2010,332,ALB,0.956
2010-11-29,2010,333,SCH,0.214
2010-11-29,2010,333,HAI,0.364
2010-11-29,2010,333,ALB,0.366
2010-11-30,2010,334,SCH,0.758
2010-11-30,2010,334,HAI,0.35
2010-11-30,2010,334,ALB,0.976
2010-12-01,2010,335,SCH,0.714
2010-12-01,2010,335,HAI,0.471
2010-12-01,2010,335,ALB,0.483
2010-12-02,2010,336,SCH,0.255
2010-12-02,2010,336,HAI,0.317
2010-12-02,2010,336,ALB,0.435
2010-12-03,2010,337,SCH,0.33
2010-12-03,2010,337,HAI,0.505
2010-12-03,2010,337,ALB,1.111
2010-12-04,2010,338,SCH,0.579
2010-12-04,2010,338,HAI,0.568
2010-12-04,2010,338,ALB,0.615
2010-12-05,2010,339,SCH,0.133
2010-12-05,2010,339,HAI,0.378
2010-12-05,2010,339,ALB,0.195
2010-12-06,2010,340,SCH,0.278
2010-12-06,2010,340,HAI,0.48
2010-12-06,2010,340,ALB,0.424
2010-12-07,2010,341,SCH,0.308
2010-12-07,2010,341,HAI,0.527
2010-12-07,2010,341,ALB,0.606
2010-12-08,2010,342,SCH,0.122
2010-12-08,2010,342,HAI,0.206
2010-12-08,2010,342,ALB,0.49
2010-12-09,2010,343,SCH,0.144
2010-12-09,2010,343,HAI,0.259
2010-12-09,2010,343,ALB,0.363
2010-12-10,2010,344,SCH,0.249
2010-12-10,2010,344,HAI,0.257
2010-12-10,2010,344,ALB,0.189
2010-12-11,2010,345,SCH,0.217
2010-12-11,2010,345,HAI,0.278
2010-12-11,2010,345,ALB,0.236
2010-12-12,2010,346,SCH,0.132
2010-12-12,2010,346,HAI,0.4
2010-12-12,2010,346,ALB,0.664
2010-12-13,2010,347,SCH,0.812
2010-12-13,2010,347,HAI,0.522
2010-12-13,2010,347,ALB,1.001
2010-12-14,2010,348,SCH,0.444
2010-12-14,2010,348,HAI,0.444
2010-12-14,2010,348,ALB,0.651
2010-12-15,2010,349,SCH,0.173
2010-12-15,2010,349,HAI,0.281
2010-12-15,2010,349,ALB,0.329
2010-12-16,2010,350,SCH,0.223
2010-12-16,2010,350,HAI,0.273
2010-12-16,2010,350,ALB,0.557
2010-12-17,2010,351,SCH,0.154
2010-12-17,2010,351,HAI,0.256
2010-12-17,2010,351,ALB,0.436
2010-12-18,2010,352,SCH,0.469
2010-12-18,2010,352,HAI,0.184
2010-12-18,2010,352,ALB,0.567
2010-12-19,2010,353,SCH,0.793
2010-12-19,2010,353,HAI,0.121
2010-12-19,2010,353,ALB,0.451
2010-12-20,2010,354,SCH,0.33
2010-12-20,2010,354,HAI,0.165
2010-12-20,2010,354,ALB,0.221
2010-12-21,2010,355,SCH,0.773
2010-12-21,2010,355,HAI,0.22
2010-12-21,2010,355,ALB,0.453
2010-12-22,2010,356,SCH,0.167
2010-12-22,2010,356,HAI,0.237
2010-12-22,2010,356,ALB,0.729
2010-12-23,2010,357,SCH,0.214
2010-12-23,2010,357,HAI,0.187
2010-12-23,2010,357,ALB,0.496
2010-12-24,2010,358,SCH,0.304
2010-12-24,2010,358,HAI,0.159
2010-12-24,2010,358,ALB,0.407
2010-12-25,2010,359,SCH,0.091
2010-12-25,2010,359,HAI,0.133
2010-12-25,2010,359,ALB,0.481
2010-12-26,2010,360,SCH,0.441
2010-12-26,2010,360,HAI,0.126
2010-12-26,2010,360,ALB,0.77
2010-12-27,2010,361,SCH,0.395
2010-12-27,2010,361,HAI,0.231
2010-12-27,2010,361,ALB,0.792
2010-12-28,2010,362,SCH,0.113
2010-12-28,2010,362,HAI,0.25
2010-12-28,2010,362,ALB,0.379
2010-12-29,2010,363,SCH,0.527
2010-12-29,2010,363,HAI,0.285
2010-12-29,2010,363,ALB,0.657
2010-12-30,2010,364,SCH,0.306
2010-12-30,2010,364,HAI,0.208
2010-12-30,2010,364,ALB,0.551
2010-12-31,2010,365,HAI,0.508
2010-12-31,2010,365,ALB,0.508
2010-12-31,2010,365,SCH,0.508
2011-01-01,2011,1,SCH,0.216
2011-01-01,2011,1,HAI,0.204
2011-01-01,2011,1,ALB,0.632
2011-01-02,2011,2,SCH,0.993
2011-01-02,2011,2,HAI,0.397
2011-01-02,2011,2,ALB,0.962
2011-01-03,2011,3,SCH,0.949
2011-01-03,2011,3,HAI,0.36
2011-01-03,2011,3,ALB,0.79
2011-01-04,2011,4,SCH,0.8
2011-01-04,2011,4,HAI,0.295
2011-01-04,2011,4,ALB,0.706
2011-01-05,2011,5,SCH,1.06
2011-01-05,2011,5,HAI,0.491
2011-01-05,2011,5,ALB,1.269
2011-01-06,2011,6,SCH,0.31
2011-01-06,2011,6,HAI,0.158
2011-01-06,2011,6,ALB,0.635
2011-01-07,2011,7,SCH,0.848
2011-01-07,2011,7,HAI,0.227
2011-01-07,2011,7,ALB,0.514
2011-01-08,2011,8,SCH,1.072
2011-01-08,2011,8,HAI,1.061
2011-01-08,2011,8,ALB,1.179
2011-01-09,2011,9,SCH,0.394
2011-01-09,2011,9,HAI,0.196
2011-01-09,2011,9,ALB,0.972
2011-01-10,2011,10,SCH,1.569
2011-01-10,2011,10,HAI,0.874
2011-01-10,2011,10,ALB,1.265
2011-01-11,2011,11,SCH,0.339
2011-01-11,2011,11,HAI,0.218
2011-01-11,2011,11,ALB,1.281
2011-01-12,2011,12,SCH,0.992
2011-01-12,2011,12,HAI,0.743
2011-01-12,2011,12,ALB,0.353
2011-01-13,2011,13,SCH,0.768
2011-01-13,2011,13,HAI,0.319
2011-01-13,2011,13,ALB,0.541
2011-01-14,2011,14,SCH,0.142
2011-01-14,2011,14,HAI,0.648
2011-01-14,2011,14,ALB,0.476
2011-01-15,2011,15,SCH,0.624
2011-01-15,2011,15,HAI,0.477
2011-01-15,2011,15,ALB,1.057
2011-01-16,2011,16,SCH,0.434
2011-01-16,2011,16,HAI,2.223
2011-01-16,2011,16,ALB,2.813
2011-01-17,2011,17,SCH,1.765
2011-01-17,2011,17,HAI,2.047
2011-01-17,2011,17,ALB,2.857
2011-01-18,2011,18,SCH,0.869
2011-01-18,2011,18,HAI,0.419
2011-01-18,2011,18,ALB,1.375
2011-01-19,2011,19,SCH,0.915
2011-01-19,2011,19,HAI,1.054
2011-01-19,2011,19,ALB,0.644
2011-01-20,2011,20,SCH,0.408
2011-01-20,2011,20,HAI,0.94
2011-01-20,2011,20,ALB,0.428
2011-01-21,2011,21,SCH,0.209
2011-01-21,2011,21,HAI,0.825
2011-01-21,2011,21,ALB,0.505
2011-01-22,2011,22,SCH,0.769
2011-01-22,2011,22,HAI,1.28
2011-01-22,2011,22,ALB,0.934
2011-01-23,2011,23,SCH,0.411
2011-01-23,2011,23,HAI,0.521
2011-01-23,2011,23,ALB,1.614
2011-01-24,2011,24,SCH,0.39
2011-01-24,2011,24,HAI,0.636
2011-01-24,2011,24,ALB,1.047
2011-01-25,2011,25,SCH,0.421
2011-01-25,2011,25,HAI,0.533
2011-01-25,2011,25,ALB,0.885
2011-01-26,2011,26,SCH,0.48
2011-01-26,2011,26,HAI,1.323
2011-01-26,2011,26,ALB,0.946
2011-01-27,2011,27,SCH,1.678
2011-01-27,2011,27,HAI,0.406
2011-01-27,2011,27,ALB,0.391
2011-01-28,2011,28,SCH,2.295
2011-01-28,2011,28,HAI,0.781
2011-01-28,2011,28,ALB,0.552
2011-01-29,2011,29,SCH,2.124
2011-01-29,2011,29,HAI,2.51
2011-01-29,2011,29,ALB,1.276
2011-01-30,2011,30,SCH,1.212
2011-01-30,2011,30,HAI,1.138
2011-01-30,2011,30,ALB,2.299
2011-01-31,2011,31,SCH,0.632
2011-01-31,2011,31,HAI,2.22
2011-01-31,2011,31,ALB,1.133
2011-02-01,2011,32,SCH,0.478
2011-02-01,2011,32,HAI,2.29
2011-02-01,2011,32,ALB,1.151
2011-02-02,2011,33,SCH,0.431
2011-02-02,2011,33,HAI,0.94
2011-02-02,2011,33,ALB,1.861
2011-02-03,2011,34,SCH,0.58
2011-02-03,2011,34,HAI,0.799
2011-02-03,2011,34,ALB,1.555
2011-02-04,2011,35,SCH,0.382
2011-02-04,2011,35,HAI,0.634
2011-02-04,2011,35,ALB,1.532
2011-02-05,2011,36,SCH,0.653
2011-02-05,2011,36,HAI,0.439
2011-02-05,2011,36,ALB,3.048
2011-02-06,2011,37,SCH,0.464
2011-02-06,2011,37,HAI,0.972
2011-02-06,2011,37,ALB,3.568
2011-02-07,2011,38,SCH,0.613
2011-02-07,2011,38,HAI,3.385
2011-02-07,2011,38,ALB,3.681
2011-02-08,2011,39,SCH,2.208
2011-02-08,2011,39,HAI,3.226
2011-02-08,2011,39,ALB,1.014
2011-02-09,2011,40,SCH,1.029
2011-02-09,2011,40,HAI,3.455
2011-02-09,2011,40,ALB,3.472
2011-02-10,2011,41,SCH,1.539
2011-02-10,2011,41,HAI,1.633
2011-02-10,2011,41,ALB,3.501
2011-02-11,2011,42,SCH,1.116
2011-02-11,2011,42,HAI,0.871
2011-02-11,2011,42,ALB,2.508
2011-02-12,2011,43,SCH,3.164
2011-02-12,2011,43,HAI,0.409
2011-02-12,2011,43,ALB,2.748
2011-02-13,2011,44,SCH,1.466
2011-02-13,2011,44,HAI,0.634
2011-02-13,2011,44,ALB,2.126
2011-02-14,2011,45,SCH,1.68
2011-02-14,2011,45,HAI,0.644
2011-02-14,2011,45,ALB,3.987
2011-02-15,2011,46,SCH,2.532
2011-02-15,2011,46,HAI,0.889
2011-02-15,2011,46,ALB,1.937
2011-02-16,2011,47,SCH,1.312
2011-02-16,2011,47,HAI,2.181
2011-02-16,2011,47,ALB,1.794
2011-02-17,2011,48,SCH,0.666
2011-02-17,2011,48,HAI,0.605
2011-02-17,2011,48,ALB,0.948
2011-02-18,2011,49,SCH,0.707
2011-02-18,2011,49,HAI,0.707
2011-02-18,2011,49,ALB,0.894
2011-02-19,2011,50,SCH,0.996
2011-02-19,2011,50,HAI,1.049
2011-02-19,2011,50,ALB,1.735
2011-02-20,2011,51,SCH,1.749
2011-02-20,2011,51,HAI,0.996
2011-02-20,2011,51,ALB,1.066
2011-02-21,2011,52,SCH,3.282
2011-02-21,2011,52,HAI,1.312
2011-02-21,2011,52,ALB,1.069
2011-02-22,2011,53,SCH,3.634
2011-02-22,2011,53,HAI,3.181
2011-02-22,2011,53,ALB,1.883
2011-02-23,2011,54,SCH,3.903
2011-02-23,2011,54,HAI,3.455
2011-02-23,2011,54,ALB,2.778
2011-02-24,2011,55,SCH,4.366
2011-02-24,2011,55,HAI,2.891
2011-02-24,2011,55,ALB,3.002
2011-02-25,2011,56,SCH,3.713
2011-02-25,2011,56,HAI,4.328
2011-02-25,2011,56,ALB,1.356
2011-02-26,2011,57,SCH,4.505
2011-02-26,2011,57,HAI,4.64
2011-02-26,2011,57,ALB,4.697
2011-02-27,2011,58,SCH,4.126
2011-02-27,2011,58,HAI,1.27
2011-02-27,2011,58,ALB,1.407
2011-02-28,2011,59,SCH,4.266
2011-02-28,2011,59,HAI,3.984
2011-02-28,2011,59,ALB,0.775
2011-03-01,2011,60,SCH,4.831
2011-03-01,2011,60,HAI,4.535
2011-03-01,2011,60,ALB,5.713
2011-03-02,2011,61,SCH,4.853
2011-03-02,2011,61,HAI,5.395
2011-03-02,2011,61,ALB,6.118
2011-03-03,2011,62,SCH,5.095
2011-03-03,2011,62,HAI,5.215
2011-03-03,2011,62,ALB,5.919
2011-03-04,2011,63,SCH,5.118
2011-03-04,2011,63,HAI,5.461
2011-03-04,2011,63,ALB,6.229
2011-03-05,2011,64,SCH,1.509
2011-03-05,2011,64,HAI,4.415
2011-03-05,2011,64,ALB,6.123
2011-03-06,2011,65,SCH,5.673
2011-03-06,2011,65,HAI,4.411
2011-03-06,2011,65,ALB,1.668
2011-03-07,2011,66,SCH,5.607
2011-03-07,2011,66,HAI,6.018
2011-03-07,2011,66,ALB,6.485
2011-03-08,2011,67,SCH,5.711
2011-03-08,2011,67,HAI,6.027
2011-03-08,2011,67,ALB,6.247
2011-03-09,2011,68,SCH,2.572
2011-03-09,2011,68,HAI,4.809
2011-03-09,2011,68,ALB,6.156
2011-03-10,2011,69,SCH,3.145
2011-03-10,2011,69,HAI,3.205
2011-03-10,2011,69,ALB,2.455
2011-03-11,2011,70,SCH,4.627
2011-03-11,2011,70,HAI,1.938
2011-03-11,2011,70,ALB,4.648
2011-03-12,2011,71,SCH,4.212
2011-03-12,2011,71,HAI,4.817
2011-03-12,2011,71,ALB,6.58
2011-03-13,2011,72,SCH,3.827
2011-03-13,2011,72,HAI,2.705
2011-03-13,2011,72,ALB,2.148
2011-03-14,2011,73,SCH,3.085
2011-03-14,2011,73,HAI,3.183
2011-03-14,2011,73,ALB,3.291
2011-03-15,2011,74,SCH,2.355
2011-03-15,2011,74,HAI,3.947
2011-03-15,2011,74,ALB,7.241
2011-03-16,2011,75,SCH,1.325
2011-03-16,2011,75,HAI,0.784
2011-03-16,2011,75,ALB,2.165
2011-03-17,2011,76,SCH,0.651
2011-03-17,2011,76,HAI,0.592
2011-03-17,2011,76,ALB,0.919
2011-03-18,2011,77,SCH,0.547
2011-03-18,2011,77,HAI,0.669
2011-03-18,2011,77,ALB,0.838
2011-03-19,2011,78,SCH,6.694
2011-03-19,2011,78,HAI,7.136
2011-03-19,2011,78,ALB,1.717
2011-03-20,2011,79,SCH,3.27
2011-03-20,2011,79,HAI,4.89
2011-03-20,2011,79,ALB,8.147
2011-03-21,2011,80,SCH,6.049
2011-03-21,2011,80,HAI,6.918
2011-03-21,2011,80,ALB,7.808
2011-03-22,2011,81,SCH,6.62
2011-03-22,2011,81,HAI,7.221
2011-03-22,2011,81,ALB,7.332
2011-03-23,2011,82,SCH,6.649
2011-03-23,2011,82,HAI,6.42
2011-03-23,2011,82,ALB,7.701
2011-03-24,2011,83,SCH,6.961
2011-03-24,2011,83,HAI,7.533
2011-03-24,2011,83,ALB,7.636
2011-03-25,2011,84,SCH,1.591
2011-03-25,2011,84,HAI,5.266
2011-03-25,2011,84,ALB,6.502
2011-03-26,2011,85,SCH,3.18
2011-03-26,2011,85,HAI,2.109
2011-03-26,2011,85,ALB,3.386
2011-03-27,2011,86,SCH,6.447
2011-03-27,2011,86,HAI,7.644
2011-03-27,2011,86,ALB,2.378
2011-03-28,2011,87,SCH,3.868
2011-03-28,2011,87,HAI,7.935
2011-03-28,2011,87,ALB,5.794
2011-03-29,2011,88,SCH,8.037
2011-03-29,2011,88,HAI,7.886
2011-03-29,2011,88,ALB,6.105
2011-03-30,2011,89,SCH,6.954
2011-03-30,2011,89,HAI,7.421
2011-03-30,2011,89,ALB,4.2
2011-03-31,2011,90,SCH,4.636
2011-03-31,2011,90,HAI,1.509
2011-03-31,2011,90,ALB,2.187
2011-04-01,2011,91,SCH,6.469
2011-04-01,2011,91,HAI,6.681
2011-04-01,2011,91,ALB,6.81
2011-04-02,2011,92,SCH,3.06
2011-04-02,2011,92,HAI,8.321
2011-04-02,2011,92,ALB,8.97
2011-04-03,2011,93,SCH,6.421
2011-04-03,2011,93,HAI,4.516
2011-04-03,2011,93,ALB,6.087
2011-04-04,2011,94,SCH,3.224
2011-04-04,2011,94,HAI,4.791
2011-04-04,2011,94,ALB,2.734
2011-04-05,2011,95,SCH,4.843
2011-04-05,2011,95,HAI,5.037
2011-04-05,2011,95,ALB,7.674
2011-04-06,2011,96,SCH,1.478
2011-04-06,2011,96,HAI,4.199
2011-04-06,2011,96,ALB,8.303
2011-04-07,2011,97,SCH,1.752
2011-04-07,2011,97,HAI,8.648
2011-04-07,2011,97,ALB,9.658
2011-04-08,2011,98,SCH,6.857
2011-04-08,2011,98,HAI,8.995
2011-04-08,2011,98,ALB,8.272
2011-04-09,2011,99,SCH,8.819
2011-04-09,2011,99,HAI,9.074
2011-04-09,2011,99,ALB,9.62
2011-04-10,2011,100,SCH,8.809
2011-04-10,2011,100,HAI,9.311
2011-04-10,2011,100,ALB,9.952
2011-04-11,2011,101,SCH,6.128
2011-04-11,2011,101,HAI,6.289
2011-04-11,2011,101,ALB,9.464
2011-04-12,2011,102,SCH,2.169
2011-04-12,2011,102,HAI,3.242
2011-04-12,2011,102,ALB,4.888
2011-04-13,2011,103,SCH,0.82
2011-04-13,2011,103,HAI,4.23
2011-04-13,2011,103,ALB,5.433
2011-04-14,2011,104,SCH,2.904
2011-04-14,2011,104,HAI,9.496
2011-04-14,2011,104,ALB,5.389
2011-04-15,2011,105,SCH,9.125
2011-04-15,2011,105,HAI,5.069
2011-04-15,2011,105,ALB,5.817
2011-04-16,2011,106,SCH,4.679
2011-04-16,2011,106,HAI,5.456
2011-04-16,2011,106,ALB,7.501
2011-04-17,2011,107,SCH,6.557
2011-04-17,2011,107,HAI,6.474
2011-04-17,2011,107,ALB,11.146
2011-04-18,2011,108,SCH,8.213
2011-04-18,2011,108,HAI,10.352
2011-04-18,2011,108,ALB,11.241
2011-04-19,2011,109,SCH,8.327
2011-04-19,2011,109,HAI,10.402
2011-04-19,2011,109,ALB,11.209
2011-04-20,2011,110,SCH,10.574
2011-04-20,2011,110,HAI,10.518
2011-04-20,2011,110,ALB,11.053
2011-04-21,2011,111,SCH,10.669
2011-04-21,2011,111,HAI,10.138
2011-04-21,2011,111,ALB,10.359
2011-04-22,2011,112,SCH,10.292
2011-04-22,2011,112,HAI,10.461
2011-04-22,2011,112,ALB,11.24
2011-04-23,2011,113,SCH,10.203
2011-04-23,2011,113,HAI,11.013
2011-04-23,2011,113,ALB,10.226
2011-04-24,2011,114,SCH,10.606
2011-04-24,2011,114,HAI,11.053
2011-04-24,2011,114,ALB,9.155
2011-04-25,2011,115,SCH,9.02
2011-04-25,2011,115,HAI,7.357
2011-04-25,2011,115,ALB,11.586
2011-04-26,2011,116,SCH,8.425
2011-04-26,2011,116,HAI,5.695
2011-04-26,2011,116,ALB,3.965
2011-04-27,2011,117,SCH,8.43
2011-04-27,2011,117,HAI,5.059
2011-04-27,2011,117,ALB,4.667
2011-04-28,2011,118,SCH,8.699
2011-04-28,2011,118,HAI,10.279
2011-04-28,2011,118,ALB,9.093
2011-04-29,2011,119,SCH,9.934
2011-04-29,2011,119,HAI,10.576
2011-04-29,2011,119,ALB,7.052
2011-04-30,2011,120,SCH,11.863
2011-04-30,2011,120,HAI,10.893
2011-04-30,2011,120,ALB,9.891
2011-05-01,2011,121,SCH,11.056
2011-05-01,2011,121,HAI,12.03
2011-05-01,2011,121,ALB,6.974
2011-05-02,2011,122,SCH,5.994
2011-05-02,2011,122,HAI,5.936
2011-05-02,2011,122,ALB,7.441
2011-05-03,2011,123,SCH,7.232
2011-05-03,2011,123,HAI,8.976
2011-05-03,2011,123,ALB,5.417
2011-05-04,2011,124,SCH,8.499
2011-05-04,2011,124,HAI,7.055
2011-05-04,2011,124,ALB,12.108
2011-05-05,2011,125,SCH,6.315
2011-05-05,2011,125,HAI,12.145
2011-05-05,2011,125,ALB,12.295
2011-05-06,2011,126,SCH,11.995
2011-05-06,2011,126,HAI,11.496
2011-05-06,2011,126,ALB,11.601
2011-05-07,2011,127,SCH,12.203
2011-05-07,2011,127,HAI,12.009
2011-05-07,2011,127,ALB,12.02
2011-05-08,2011,128,SCH,11.907
2011-05-08,2011,128,HAI,12.533
2011-05-08,2011,128,ALB,12.879
2011-05-09,2011,129,SCH,12.266
2011-05-09,2011,129,HAI,12.522
2011-05-09,2011,129,ALB,13.171
2011-05-10,2011,130,SCH,12.123
2011-05-10,2011,130,HAI,8.891
2011-05-10,2011,130,ALB,9.787
2011-05-11,2011,131,SCH,9.275
2011-05-11,2011,131,HAI,7.862
2011-05-11,2011,131,ALB,9.567
2011-05-12,2011,132,SCH,5.543
2011-05-12,2011,132,HAI,6.997
2011-05-12,2011,132,ALB,4.109
2011-05-13,2011,133,SCH,6.099
2011-05-13,2011,133,HAI,6.059
2011-05-13,2011,133,ALB,11.856
2011-05-14,2011,134,SCH,6.983
2011-05-14,2011,134,HAI,8.406
2011-05-14,2011,134,ALB,6.847
2011-05-15,2011,135,SCH,4.222
2011-05-15,2011,135,HAI,10.218
2011-05-15,2011,135,ALB,6.698
2011-05-16,2011,136,SCH,5.651
2011-05-16,2011,136,HAI,4.077
2011-05-16,2011,136,ALB,4.022
2011-05-17,2011,137,SCH,2.842
2011-05-17,2011,137,HAI,4.364
2011-05-17,2011,137,ALB,7.656
2011-05-18,2011,138,SCH,9.286
2011-05-18,2011,138,HAI,12.198
2011-05-18,2011,138,ALB,13.604
2011-05-19,2011,139,SCH,9.859
2011-05-19,2011,139,HAI,7.606
2011-05-19,2011,139,ALB,1.859
2011-05-20,2011,140,SCH,9.525
2011-05-20,2011,140,HAI,11.799
2011-05-20,2011,140,ALB,2.175
2011-05-21,2011,141,SCH,11.937
2011-05-21,2011,141,HAI,9.829
2011-05-21,2011,141,ALB,7.468
2011-05-22,2011,142,SCH,11.086
2011-05-22,2011,142,HAI,8.755
2011-05-22,2011,142,ALB,5.398
2011-05-23,2011,143,SCH,9.162
2011-05-23,2011,143,HAI,11.7
2011-05-23,2011,143,ALB,11.709
2011-05-24,2011,144,SCH,7.119
2011-05-24,2011,144,HAI,8.061
2011-05-24,2011,144,ALB,12.659
2011-05-25,2011,145,SCH,8.584
2011-05-25,2011,145,HAI,13.476
2011-05-25,2011,145,ALB,13.974
2011-05-26,2011,146,SCH,12.363
2011-05-26,2011,146,HAI,9.891
2011-05-26,2011,146,ALB,9.075
2011-05-27,2011,147,SCH,7.203
2011-05-27,2011,147,HAI,4.825
2011-05-27,2011,147,ALB,2.433
2011-05-28,2011,148,SCH,7.034
2011-05-28,2011,148,HAI,5.468
2011-05-28,2011,148,ALB,9.741
2011-05-29,2011,149,SCH,7.861
2011-05-29,2011,149,HAI,11.846
2011-05-29,2011,149,ALB,12.935
2011-05-30,2011,150,SCH,14.241
2011-05-30,2011,150,HAI,13.557
2011-05-30,2011,150,ALB,14.129
2011-05-31,2011,151,SCH,14.061
2011-05-31,2011,151,HAI,3.036
2011-05-31,2011,151,ALB,6.876
2011-06-01,2011,152,SCH,9.374
2011-06-01,2011,152,HAI,2.488
2011-06-01,2011,152,ALB,1.683
2011-06-02,2011,153,SCH,14.04
2011-06-02,2011,153,HAI,13.801
2011-06-02,2011,153,ALB,8.713
2011-06-03,2011,154,SCH,13.374
2011-06-03,2011,154,HAI,11.966
2011-06-03,2011,154,ALB,10.966
2011-06-04,2011,155,SCH,13.684
2011-06-04,2011,155,HAI,13.411
2011-06-04,2011,155,ALB,10.877
2011-06-05,2011,156,SCH,12.976
2011-06-05,2011,156,HAI,13.763
2011-06-05,2011,156,ALB,10.14
2011-06-06,2011,157,SCH,12.16
2011-06-06,2011,157,HAI,6.583
2011-06-06,2011,157,ALB,9.813
2011-06-07,2011,158,SCH,5.138
2011-06-07,2011,158,HAI,10.436
2011-06-07,2011,158,ALB,10.334
2011-06-08,2011,159,SCH,9.188
2011-06-08,2011,159,HAI,2.942
2011-06-08,2011,159,ALB,2.882
2011-06-09,2011,160,SCH,10.668
2011-06-09,2011,160,HAI,10.233
2011-06-09,2011,160,ALB,4.217
2011-06-10,2011,161,SCH,9.834
2011-06-10,2011,161,HAI,8.259
2011-06-10,2011,161,ALB,4.71
2011-06-11,2011,162,SCH,10.705
2011-06-11,2011,162,HAI,6.21
2011-06-11,2011,162,ALB,4.078
2011-06-12,2011,163,SCH,12.284
2011-06-12,2011,163,HAI,9.243
2011-06-12,2011,163,ALB,10.34
2011-06-13,2011,164,SCH,12.143
2011-06-13,2011,164,HAI,8.065
2011-06-13,2011,164,ALB,4.891
2011-06-14,2011,165,SCH,7.926
2011-06-14,2011,165,HAI,7.11
2011-06-14,2011,165,ALB,7.169
2011-06-15,2011,166,SCH,9.305
2011-06-15,2011,166,HAI,10.416
2011-06-15,2011,166,ALB,9.042
2011-06-16,2011,167,SCH,10.641
2011-06-16,2011,167,HAI,8.372
2011-06-16,2011,167,ALB,10.533
2011-06-17,2011,168,SCH,10.832
2011-06-17,2011,168,HAI,10.64
2011-06-17,2011,168,ALB,9.373
2011-06-18,2011,169,SCH,5.533
2011-06-18,2011,169,HAI,7.832
2011-06-18,2011,169,ALB,1.568
2011-06-19,2011,170,SCH,11.631
2011-06-19,2011,170,HAI,7.221
2011-06-19,2011,170,ALB,12.601
2011-06-20,2011,171,SCH,5.675
2011-06-20,2011,171,HAI,5.73
2011-06-20,2011,171,ALB,2.085
2011-06-21,2011,172,SCH,8.721
2011-06-21,2011,172,HAI,10.012
2011-06-21,2011,172,ALB,10.835
2011-06-22,2011,173,SCH,10.994
2011-06-22,2011,173,HAI,7.12
2011-06-22,2011,173,ALB,2.138
2011-06-23,2011,174,SCH,11.168
2011-06-23,2011,174,HAI,7.248
2011-06-23,2011,174,ALB,7.719
2011-06-24,2011,175,SCH,8.862
2011-06-24,2011,175,HAI,4.682
2011-06-24,2011,175,ALB,12.608
2011-06-25,2011,176,SCH,8.727
2011-06-25,2011,176,HAI,4.148
2011-06-25,2011,176,ALB,7.877
2011-06-26,2011,177,SCH,3.68
2011-06-26,2011,177,HAI,7.298
2011-06-26,2011,177,ALB,14.511
2011-06-27,2011,178,SCH,13.505
2011-06-27,2011,178,HAI,13.961
2011-06-27,2011,178,ALB,14.343
2011-06-28,2011,179,SCH,14.423
2011-06-28,2011,179,HAI,13.921
2011-06-28,2011,179,ALB,14.35
2011-06-29,2011,180,SCH,14.653
2011-06-29,2011,180,HAI,10.495
2011-06-29,2011,180,ALB,7.74
2011-06-30,2011,181,SCH,3.744
2011-06-30,2011,181,HAI,7.414
2011-06-30,2011,181,ALB,7.074
2011-07-01,2011,182,SCH,7.696
2011-07-01,2011,182,HAI,8.974
2011-07-01,2011,182,ALB,11.055
2011-07-02,2011,183,SCH,2.217
2011-07-02,2011,183,HAI,3.244
2011-07-02,2011,183,ALB,10.997
2011-07-03,2011,184,SCH,3.825
2011-07-03,2011,184,HAI,2.818
2011-07-03,2011,184,ALB,6.221
2011-07-04,2011,185,SCH,2.09
2011-07-04,2011,185,HAI,3.826
2011-07-04,2011,185,ALB,14.255
2011-07-05,2011,186,SCH,11.541
2011-07-05,2011,186,HAI,12.969
2011-07-05,2011,186,ALB,8.75
2011-07-06,2011,187,SCH,13.819
2011-07-06,2011,187,HAI,10.676
2011-07-06,2011,187,ALB,10.115
2011-07-07,2011,188,SCH,8.451
2011-07-07,2011,188,HAI,8.777
2011-07-07,2011,188,ALB,11.857
2011-07-08,2011,189,SCH,6.378
2011-07-08,2011,189,HAI,7.347
2011-07-08,2011,189,ALB,12.421
2011-07-09,2011,190,SCH,12.874
2011-07-09,2011,190,HAI,11.445
2011-07-09,2011,190,ALB,10.609
2011-07-10,2011,191,SCH,14.069
2011-07-10,2011,191,HAI,10.865
2011-07-10,2011,191,ALB,10.215
2011-07-11,2011,192,SCH,5.277
2011-07-11,2011,192,HAI,11.491
2011-07-11,2011,192,ALB,11.591
2011-07-12,2011,193,SCH,9.848
2011-07-12,2011,193,HAI,11.619
2011-07-12,2011,193,ALB,14.081
2011-07-13,2011,194,SCH,6.906
2011-07-13,2011,194,HAI,4.962
2011-07-13,2011,194,ALB,2.913
2011-07-14,2011,195,SCH,5.649
2011-07-14,2011,195,HAI,8.363
2011-07-14,2011,195,ALB,9.558
2011-07-15,2011,196,SCH,2.43
2011-07-15,2011,196,HAI,1.354
2011-07-15,2011,196,ALB,8.179
2011-07-16,2011,197,SCH,12.662
2011-07-16,2011,197,HAI,11.155
