explo,date,year,doy,PET
HAI,2017-01-11,2017,11,0.4
SCH,2017-01-12,2017,12,0.7
ALB,2017-01-12,2017,12,0.4
HAI,2017-01-12,2017,12,0.6
SCH,2017-01-13,2017,13,0.3
ALB,2017-01-13,2017,13,0.2
HAI,2017-01-13,2017,13,0.8
SCH,2017-01-14,2017,14,0.2
ALB,2017-01-14,2017,14,0.0
HAI,2017-01-14,2017,14,0.7
SCH,2017-01-15,2017,15,0.2
ALB,2017-01-15,2017,15,0.0
HAI,2017-01-15,2017,15,0.2
SCH,2017-01-16,2017,16,0.0
ALB,2017-01-16,2017,16,0.0
HAI,2017-01-16,2017,16,0.0
SCH,2017-01-17,2017,17,0.1
ALB,2017-01-17,2017,17,0.0
HAI,2017-01-17,2017,17,0.0
SCH,2017-01-18,2017,18,0.0
ALB,2017-01-18,2017,18,0.0
HAI,2017-01-18,2017,18,0.0
SCH,2017-01-19,2017,19,0.0
ALB,2017-01-19,2017,19,0.0
HAI,2017-01-19,2017,19,0.0
SCH,2017-01-20,2017,20,0.2
ALB,2017-01-20,2017,20,0.0
HAI,2017-01-20,2017,20,0.0
SCH,2017-01-21,2017,21,0.1
ALB,2017-01-21,2017,21,0.0
HAI,2017-01-21,2017,21,0.0
SCH,2017-01-22,2017,22,0.1
ALB,2017-01-22,2017,22,0.3
HAI,2017-01-22,2017,22,0.0
SCH,2017-01-23,2017,23,0.0
ALB,2017-01-23,2017,23,0.0
HAI,2017-01-23,2017,23,0.0
SCH,2017-01-24,2017,24,0.1
ALB,2017-01-24,2017,24,0.0
HAI,2017-01-24,2017,24,0.0
SCH,2017-01-25,2017,25,0.1
ALB,2017-01-25,2017,25,0.0
HAI,2017-01-25,2017,25,0.0
SCH,2017-01-26,2017,26,0.3
ALB,2017-01-26,2017,26,0.0
HAI,2017-01-26,2017,26,0.0
SCH,2017-01-27,2017,27,0.3
ALB,2017-01-27,2017,27,0.6
HAI,2017-01-27,2017,27,0.1
SCH,2017-01-28,2017,28,0.1
ALB,2017-01-28,2017,28,0.9
HAI,2017-01-28,2017,28,0.3
SCH,2017-01-29,2017,29,0.4
ALB,2017-01-29,2017,29,0.7
HAI,2017-01-29,2017,29,0.5
SCH,2017-01-30,2017,30,0.3
ALB,2017-01-30,2017,30,0.3
HAI,2017-01-30,2017,30,0.6
SCH,2017-01-31,2017,31,0.2
ALB,2017-01-31,2017,31,0.2
HAI,2017-01-31,2017,31,0.1
SCH,2017-02-01,2017,32,0.0
ALB,2017-02-01,2017,32,0.2
HAI,2017-02-01,2017,32,0.2
SCH,2017-02-02,2017,33,0.0
ALB,2017-02-02,2017,33,0.5
HAI,2017-02-02,2017,33,0.3
SCH,2017-02-03,2017,34,0.2
ALB,2017-02-03,2017,34,0.3
HAI,2017-02-03,2017,34,0.2
SCH,2017-02-04,2017,35,0.2
ALB,2017-02-04,2017,35,0.6
HAI,2017-02-04,2017,35,0.8
SCH,2017-02-05,2017,36,0.1
ALB,2017-02-05,2017,36,0.5
HAI,2017-02-05,2017,36,0.7
SCH,2017-02-06,2017,37,0.0
ALB,2017-02-06,2017,37,0.4
HAI,2017-02-06,2017,37,0.1
SCH,2017-02-07,2017,38,0.0
ALB,2017-02-07,2017,38,0.3
HAI,2017-02-07,2017,38,0.0
SCH,2017-02-08,2017,39,0.0
ALB,2017-02-08,2017,39,0.3
HAI,2017-02-08,2017,39,0.0
SCH,2017-02-09,2017,40,0.0
ALB,2017-02-09,2017,40,0.0
HAI,2017-02-09,2017,40,0.0
SCH,2017-02-10,2017,41,0.0
ALB,2017-02-10,2017,41,0.1
HAI,2017-02-10,2017,41,0.0
SCH,2017-02-11,2017,42,0.0
ALB,2017-02-11,2017,42,0.3
HAI,2017-02-11,2017,42,0.2
SCH,2017-02-12,2017,43,0.0
ALB,2017-02-12,2017,43,0.0
HAI,2017-02-12,2017,43,0.0
SCH,2017-02-13,2017,44,0.0
ALB,2017-02-13,2017,44,0.0
HAI,2017-02-13,2017,44,0.4
SCH,2017-02-14,2017,45,0.2
ALB,2017-02-14,2017,45,0.7
HAI,2017-02-14,2017,45,0.5
SCH,2017-02-15,2017,46,0.9
ALB,2017-02-15,2017,46,1.2
HAI,2017-02-15,2017,46,1.1
SCH,2017-02-16,2017,47,0.9
ALB,2017-02-16,2017,47,1.2
HAI,2017-02-16,2017,47,1.0
SCH,2017-02-17,2017,48,0.2
ALB,2017-02-17,2017,48,0.8
HAI,2017-02-17,2017,48,0.5
SCH,2017-02-18,2017,49,0.2
ALB,2017-02-18,2017,49,0.5
HAI,2017-02-18,2017,49,0.6
SCH,2017-02-19,2017,50,0.7
ALB,2017-02-19,2017,50,0.9
HAI,2017-02-19,2017,50,0.8
SCH,2017-02-20,2017,51,0.7
ALB,2017-02-20,2017,51,0.7
HAI,2017-02-20,2017,51,0.6
SCH,2017-02-21,2017,52,1.4
ALB,2017-02-21,2017,52,0.8
HAI,2017-02-21,2017,52,1.4
SCH,2017-02-22,2017,53,1.5
ALB,2017-02-22,2017,53,0.9
HAI,2017-02-22,2017,53,1.0
SCH,2017-02-23,2017,54,1.0
ALB,2017-02-23,2017,54,3.4
HAI,2017-02-23,2017,54,1.3
SCH,2017-02-24,2017,55,1.4
ALB,2017-02-24,2017,55,1.0
HAI,2017-02-24,2017,55,1.6
SCH,2017-02-25,2017,56,1.0
ALB,2017-02-25,2017,56,1.2
HAI,2017-02-25,2017,56,1.2
SCH,2017-02-26,2017,57,1.3
ALB,2017-02-26,2017,57,1.0
HAI,2017-02-26,2017,57,2.0
SCH,2017-02-27,2017,58,1.7
ALB,2017-02-27,2017,58,1.9
HAI,2017-02-27,2017,58,1.8
SCH,2017-02-28,2017,59,1.7
ALB,2017-02-28,2017,59,0.8
HAI,2017-02-28,2017,59,1.8
SCH,2017-03-01,2017,60,1.3
ALB,2017-03-01,2017,60,0.8
HAI,2017-03-01,2017,60,1.4
SCH,2017-03-02,2017,61,0.8
ALB,2017-03-02,2017,61,2.1
HAI,2017-03-02,2017,61,1.9
SCH,2017-03-03,2017,62,1.8
ALB,2017-03-03,2017,62,1.6
HAI,2017-03-03,2017,62,1.7
SCH,2017-03-04,2017,63,1.5
ALB,2017-03-04,2017,63,2.0
HAI,2017-03-04,2017,63,1.8
SCH,2017-03-05,2017,64,0.9
ALB,2017-03-05,2017,64,1.4
HAI,2017-03-05,2017,64,1.2
SCH,2017-03-06,2017,65,0.7
ALB,2017-03-06,2017,65,1.2
HAI,2017-03-06,2017,65,0.7
SCH,2017-03-07,2017,66,0.6
ALB,2017-03-07,2017,66,0.6
HAI,2017-03-07,2017,66,0.6
SCH,2017-03-08,2017,67,1.0
ALB,2017-03-08,2017,67,0.5
HAI,2017-03-08,2017,67,0.8
SCH,2017-03-09,2017,68,1.1
ALB,2017-03-09,2017,68,0.9
HAI,2017-03-09,2017,68,1.3
SCH,2017-03-10,2017,69,0.8
ALB,2017-03-10,2017,69,1.4
HAI,2017-03-10,2017,69,1.4
SCH,2017-03-11,2017,70,0.7
ALB,2017-03-11,2017,70,1.6
HAI,2017-03-11,2017,70,1.2
SCH,2017-03-12,2017,71,1.2
ALB,2017-03-12,2017,71,1.9
HAI,2017-03-12,2017,71,1.3
SCH,2017-03-13,2017,72,1.1
ALB,2017-03-13,2017,72,1.7
HAI,2017-03-13,2017,72,1.6
SCH,2017-03-14,2017,73,1.1
ALB,2017-03-14,2017,73,2.0
HAI,2017-03-14,2017,73,2.0
SCH,2017-03-15,2017,74,2.6
ALB,2017-03-15,2017,74,1.6
HAI,2017-03-15,2017,74,1.8
SCH,2017-03-16,2017,75,1.3
ALB,2017-03-16,2017,75,2.0
HAI,2017-03-16,2017,75,2.4
SCH,2017-03-17,2017,76,1.6
ALB,2017-03-17,2017,76,2.5
HAI,2017-03-17,2017,76,1.3
SCH,2017-03-18,2017,77,1.3
ALB,2017-03-18,2017,77,1.3
HAI,2017-03-18,2017,77,1.1
SCH,2017-03-19,2017,78,0.6
ALB,2017-03-19,2017,78,1.3
HAI,2017-03-19,2017,78,1.4
SCH,2017-03-20,2017,79,0.9
ALB,2017-03-20,2017,79,1.8
HAI,2017-03-20,2017,79,1.4
SCH,2017-03-21,2017,80,1.5
ALB,2017-03-21,2017,80,1.3
HAI,2017-03-21,2017,80,1.1
SCH,2017-03-22,2017,81,1.7
ALB,2017-03-22,2017,81,0.6
HAI,2017-03-22,2017,81,1.2
SCH,2017-03-23,2017,82,1.0
ALB,2017-03-23,2017,82,2.0
HAI,2017-03-23,2017,82,0.7
SCH,2017-03-24,2017,83,2.1
ALB,2017-03-24,2017,83,0.5
HAI,2017-03-24,2017,83,1.4
SCH,2017-03-25,2017,84,1.9
ALB,2017-03-25,2017,84,2.3
HAI,2017-03-25,2017,84,2.2
SCH,2017-03-26,2017,85,1.7
ALB,2017-03-26,2017,85,2.4
HAI,2017-03-26,2017,85,2.2
SCH,2017-03-27,2017,86,2.7
ALB,2017-03-27,2017,86,2.6
HAI,2017-03-27,2017,86,2.2
SCH,2017-03-28,2017,87,3.3
ALB,2017-03-28,2017,87,2.3
HAI,2017-03-28,2017,87,3.1
SCH,2017-03-29,2017,88,1.4
ALB,2017-03-29,2017,88,2.9
HAI,2017-03-29,2017,88,2.4
SCH,2017-03-30,2017,89,1.2
ALB,2017-03-30,2017,89,2.7
HAI,2017-03-30,2017,89,2.7
SCH,2017-03-31,2017,90,3.4
ALB,2017-03-31,2017,90,3.5
HAI,2017-03-31,2017,90,4.0
SCH,2017-04-01,2017,91,2.7
ALB,2017-04-01,2017,91,2.9
HAI,2017-04-01,2017,91,2.4
SCH,2017-04-02,2017,92,2.0
ALB,2017-04-02,2017,92,1.8
HAI,2017-04-02,2017,92,1.6
SCH,2017-04-03,2017,93,1.0
ALB,2017-04-03,2017,93,1.6
HAI,2017-04-03,2017,93,1.6
SCH,2017-04-04,2017,94,0.8
ALB,2017-04-04,2017,94,1.7
HAI,2017-04-04,2017,94,1.4
SCH,2017-04-05,2017,95,1.8
ALB,2017-04-05,2017,95,1.5
HAI,2017-04-05,2017,95,1.8
SCH,2017-04-06,2017,96,2.7
ALB,2017-04-06,2017,96,1.1
HAI,2017-04-06,2017,96,2.3
SCH,2017-04-07,2017,97,0.9
ALB,2017-04-07,2017,97,2.2
HAI,2017-04-07,2017,97,1.4
SCH,2017-04-08,2017,98,1.1
ALB,2017-04-08,2017,98,2.5
HAI,2017-04-08,2017,98,1.3
SCH,2017-04-09,2017,99,2.9
ALB,2017-04-09,2017,99,3.3
HAI,2017-04-09,2017,99,2.5
SCH,2017-04-10,2017,100,3.0
ALB,2017-04-10,2017,100,4.1
HAI,2017-04-10,2017,100,2.8
SCH,2017-04-11,2017,101,2.4
ALB,2017-04-11,2017,101,2.3
HAI,2017-04-11,2017,101,1.9
SCH,2017-04-12,2017,102,1.5
ALB,2017-04-12,2017,102,3.8
HAI,2017-04-12,2017,102,2.5
SCH,2017-04-13,2017,103,2.3
ALB,2017-04-13,2017,103,2.0
HAI,2017-04-13,2017,103,2.0
SCH,2017-04-14,2017,104,2.1
ALB,2017-04-14,2017,104,1.6
HAI,2017-04-14,2017,104,2.4
SCH,2017-04-15,2017,105,1.4
ALB,2017-04-15,2017,105,1.9
HAI,2017-04-15,2017,105,1.5
SCH,2017-04-16,2017,106,1.1
ALB,2017-04-16,2017,106,1.0
HAI,2017-04-16,2017,106,2.0
SCH,2017-04-17,2017,107,1.8
ALB,2017-04-17,2017,107,1.0
HAI,2017-04-17,2017,107,1.4
SCH,2017-04-18,2017,108,1.7
ALB,2017-04-18,2017,108,0.8
HAI,2017-04-18,2017,108,1.5
SCH,2017-04-19,2017,109,1.4
ALB,2017-04-19,2017,109,1.2
HAI,2017-04-19,2017,109,1.4
SCH,2017-04-20,2017,110,1.9
ALB,2017-04-20,2017,110,1.4
HAI,2017-04-20,2017,110,2.2
SCH,2017-04-21,2017,111,2.6
ALB,2017-04-21,2017,111,2.5
HAI,2017-04-21,2017,111,2.4
SCH,2017-04-22,2017,112,2.2
ALB,2017-04-22,2017,112,1.0
HAI,2017-04-22,2017,112,2.0
SCH,2017-04-23,2017,113,1.8
ALB,2017-04-23,2017,113,1.8
HAI,2017-04-23,2017,113,1.8
SCH,2017-04-24,2017,114,2.5
ALB,2017-04-24,2017,114,3.3
HAI,2017-04-24,2017,114,3.3
SCH,2017-04-25,2017,115,1.7
ALB,2017-04-25,2017,115,1.8
HAI,2017-04-25,2017,115,2.0
SCH,2017-04-26,2017,116,2.2
ALB,2017-04-26,2017,116,0.9
HAI,2017-04-26,2017,116,1.9
SCH,2017-04-27,2017,117,2.7
ALB,2017-04-27,2017,117,0.7
HAI,2017-04-27,2017,117,2.1
SCH,2017-04-28,2017,118,2.0
ALB,2017-04-28,2017,118,1.0
HAI,2017-04-28,2017,118,2.2
SCH,2017-04-29,2017,119,1.6
ALB,2017-04-29,2017,119,1.6
HAI,2017-04-29,2017,119,2.4
SCH,2017-04-30,2017,120,3.2
ALB,2017-04-30,2017,120,3.3
HAI,2017-04-30,2017,120,3.6
SCH,2017-05-01,2017,121,3.5
ALB,2017-05-01,2017,121,1.0
HAI,2017-05-01,2017,121,2.0
SCH,2017-05-02,2017,122,2.1
ALB,2017-05-02,2017,122,2.3
HAI,2017-05-02,2017,122,0.4
SCH,2017-05-03,2017,123,1.8
ALB,2017-05-03,2017,123,1.3
HAI,2017-05-03,2017,123,2.1
SCH,2017-05-04,2017,124,0.8
ALB,2017-05-04,2017,124,1.5
HAI,2017-05-04,2017,124,0.5
SCH,2017-05-05,2017,125,0.9
ALB,2017-05-05,2017,125,1.3
HAI,2017-05-05,2017,125,1.2
SCH,2017-05-06,2017,126,1.7
ALB,2017-05-06,2017,126,2.2
HAI,2017-05-06,2017,126,2.4
SCH,2017-05-07,2017,127,3.0
ALB,2017-05-07,2017,127,1.5
HAI,2017-05-07,2017,127,2.0
SCH,2017-05-08,2017,128,1.1
ALB,2017-05-08,2017,128,1.1
HAI,2017-05-08,2017,128,1.0
SCH,2017-05-09,2017,129,2.6
ALB,2017-05-09,2017,129,1.6
HAI,2017-05-09,2017,129,2.1
SCH,2017-05-10,2017,130,2.0
ALB,2017-05-10,2017,130,3.6
HAI,2017-05-10,2017,130,3.6
SCH,2017-05-11,2017,131,3.4
ALB,2017-05-11,2017,131,3.5
HAI,2017-05-11,2017,131,3.3
SCH,2017-05-12,2017,132,4.2
ALB,2017-05-12,2017,132,2.6
HAI,2017-05-12,2017,132,2.3
SCH,2017-05-13,2017,133,2.1
ALB,2017-05-13,2017,133,2.7
HAI,2017-05-13,2017,133,3.0
SCH,2017-05-14,2017,134,2.2
ALB,2017-05-14,2017,134,2.2
HAI,2017-05-14,2017,134,2.8
SCH,2017-05-15,2017,135,3.3
ALB,2017-05-15,2017,135,2.9
HAI,2017-05-15,2017,135,3.5
SCH,2017-05-16,2017,136,2.4
ALB,2017-05-16,2017,136,4.5
HAI,2017-05-16,2017,136,3.6
SCH,2017-05-17,2017,137,4.7
ALB,2017-05-17,2017,137,4.7
HAI,2017-05-17,2017,137,5.1
SCH,2017-05-18,2017,138,5.7
ALB,2017-05-18,2017,138,2.8
HAI,2017-05-18,2017,138,5.0
SCH,2017-05-19,2017,139,5.4
ALB,2017-05-19,2017,139,1.3
HAI,2017-05-19,2017,139,2.3
SCH,2017-05-20,2017,140,2.2
ALB,2017-05-20,2017,140,1.8
HAI,2017-05-20,2017,140,3.2
SCH,2017-05-21,2017,141,4.2
ALB,2017-05-21,2017,141,3.6
HAI,2017-05-21,2017,141,3.5
SCH,2017-05-22,2017,142,3.4
ALB,2017-05-22,2017,142,3.6
HAI,2017-05-22,2017,142,3.3
SCH,2017-05-23,2017,143,4.2
ALB,2017-05-23,2017,143,4.9
HAI,2017-05-23,2017,143,4.7
SCH,2017-05-24,2017,144,2.3
ALB,2017-05-24,2017,144,3.7
HAI,2017-05-24,2017,144,3.3
SCH,2017-05-25,2017,145,2.8
ALB,2017-05-25,2017,145,3.5
HAI,2017-05-25,2017,145,4.0
SCH,2017-05-26,2017,146,3.4
ALB,2017-05-26,2017,146,4.7
HAI,2017-05-26,2017,146,4.1
SCH,2017-05-27,2017,147,5.0
ALB,2017-05-27,2017,147,5.6
HAI,2017-05-27,2017,147,5.1
SCH,2017-05-28,2017,148,6.1
ALB,2017-05-28,2017,148,5.5
HAI,2017-05-28,2017,148,5.5
SCH,2017-05-29,2017,149,5.7
ALB,2017-05-29,2017,149,5.0
HAI,2017-05-29,2017,149,5.7
SCH,2017-05-30,2017,150,3.0
ALB,2017-05-30,2017,150,4.7
HAI,2017-05-30,2017,150,3.9
SCH,2017-05-31,2017,151,4.8
ALB,2017-05-31,2017,151,4.0
HAI,2017-05-31,2017,151,3.9
SCH,2017-06-01,2017,152,4.3
ALB,2017-06-01,2017,152,3.3
HAI,2017-06-01,2017,152,4.6
SCH,2017-06-02,2017,153,4.8
ALB,2017-06-02,2017,153,2.5
HAI,2017-06-02,2017,153,4.1
SCH,2017-06-03,2017,154,3.7
ALB,2017-06-03,2017,154,4.7
HAI,2017-06-03,2017,154,3.1
SCH,2017-06-04,2017,155,1.4
ALB,2017-06-04,2017,155,3.1
HAI,2017-06-04,2017,155,3.6
SCH,2017-06-05,2017,156,3.8
ALB,2017-06-05,2017,156,1.2
HAI,2017-06-05,2017,156,2.8
SCH,2017-06-06,2017,157,3.4
ALB,2017-06-06,2017,157,2.3
HAI,2017-06-06,2017,157,3.1
SCH,2017-06-07,2017,158,3.9
ALB,2017-06-07,2017,158,2.9
HAI,2017-06-07,2017,158,3.3
SCH,2017-06-08,2017,159,3.9
ALB,2017-06-08,2017,159,4.5
HAI,2017-06-08,2017,159,4.6
SCH,2017-06-09,2017,160,6.2
ALB,2017-06-09,2017,160,3.9
HAI,2017-06-09,2017,160,3.6
SCH,2017-06-10,2017,161,3.8
ALB,2017-06-10,2017,161,3.7
HAI,2017-06-10,2017,161,4.5
SCH,2017-06-11,2017,162,5.7
ALB,2017-06-11,2017,162,5.4
HAI,2017-06-11,2017,162,5.6
SCH,2017-06-12,2017,163,4.1
ALB,2017-06-12,2017,163,4.2
HAI,2017-06-12,2017,163,5.1
SCH,2017-06-13,2017,164,2.8
ALB,2017-06-13,2017,164,4.5
HAI,2017-06-13,2017,164,2.9
SCH,2017-06-14,2017,165,3.9
ALB,2017-06-14,2017,165,4.6
HAI,2017-06-14,2017,165,4.3
SCH,2017-06-15,2017,166,4.8
ALB,2017-06-15,2017,166,5.2
HAI,2017-06-15,2017,166,4.9
SCH,2017-06-16,2017,167,3.2
ALB,2017-06-16,2017,167,5.1
HAI,2017-06-16,2017,167,3.1
SCH,2017-06-17,2017,168,2.9
ALB,2017-06-17,2017,168,3.7
HAI,2017-06-17,2017,168,2.3
SCH,2017-06-18,2017,169,5.2
ALB,2017-06-18,2017,169,4.6
HAI,2017-06-18,2017,169,4.4
SCH,2017-06-19,2017,170,4.9
ALB,2017-06-19,2017,170,5.3
HAI,2017-06-19,2017,170,5.1
SCH,2017-06-20,2017,171,5.9
ALB,2017-06-20,2017,171,4.6
HAI,2017-06-20,2017,171,5.3
SCH,2017-06-21,2017,172,4.8
ALB,2017-06-21,2017,172,5.2
HAI,2017-06-21,2017,172,5.2
SCH,2017-06-22,2017,173,3.9
ALB,2017-06-22,2017,173,6.2
HAI,2017-06-22,2017,173,5.9
SCH,2017-06-23,2017,174,2.1
ALB,2017-06-23,2017,174,6.7
HAI,2017-06-23,2017,174,4.4
SCH,2017-06-24,2017,175,2.4
ALB,2017-06-24,2017,175,4.6
HAI,2017-06-24,2017,175,5.0
SCH,2017-06-25,2017,176,2.6
ALB,2017-06-25,2017,176,4.0
HAI,2017-06-25,2017,176,3.4
SCH,2017-06-26,2017,177,4.0
ALB,2017-06-26,2017,177,5.8
HAI,2017-06-26,2017,177,2.7
SCH,2017-06-27,2017,178,4.2
ALB,2017-06-27,2017,178,4.1
HAI,2017-06-27,2017,178,2.6
SCH,2017-06-28,2017,179,4.1
ALB,2017-06-28,2017,179,4.2
HAI,2017-06-28,2017,179,2.8
SCH,2017-06-29,2017,180,1.4
ALB,2017-06-29,2017,180,3.8
HAI,2017-06-29,2017,180,1.6
SCH,2017-06-30,2017,181,2.3
ALB,2017-06-30,2017,181,4.6
HAI,2017-06-30,2017,181,3.6
SCH,2017-07-01,2017,182,2.0
ALB,2017-07-01,2017,182,3.0
HAI,2017-07-01,2017,182,1.8
SCH,2017-07-02,2017,183,2.3
ALB,2017-07-02,2017,183,1.7
HAI,2017-07-02,2017,183,2.3
SCH,2017-07-03,2017,184,4.3
ALB,2017-07-03,2017,184,3.6
HAI,2017-07-03,2017,184,4.9
SCH,2017-07-04,2017,185,3.8
ALB,2017-07-04,2017,185,3.7
HAI,2017-07-04,2017,185,4.1
SCH,2017-07-05,2017,186,3.0
ALB,2017-07-05,2017,186,5.4
HAI,2017-07-05,2017,186,4.4
SCH,2017-07-06,2017,187,4.1
ALB,2017-07-06,2017,187,4.4
HAI,2017-07-06,2017,187,4.5
SCH,2017-07-07,2017,188,2.2
ALB,2017-07-07,2017,188,4.3
HAI,2017-07-07,2017,188,4.6
SCH,2017-07-08,2017,189,3.6
ALB,2017-07-08,2017,189,4.9
HAI,2017-07-08,2017,189,4.7
SCH,2017-07-09,2017,190,4.4
ALB,2017-07-09,2017,190,3.2
HAI,2017-07-09,2017,190,4.6
SCH,2017-07-10,2017,191,2.1
ALB,2017-07-10,2017,191,3.2
HAI,2017-07-10,2017,191,3.3
SCH,2017-07-11,2017,192,3.9
ALB,2017-07-11,2017,192,3.3
HAI,2017-07-11,2017,192,3.9
SCH,2017-07-12,2017,193,2.1
ALB,2017-07-12,2017,193,2.3
HAI,2017-07-12,2017,193,2.0
SCH,2017-07-13,2017,194,3.3
ALB,2017-07-13,2017,194,3.3
HAI,2017-07-13,2017,194,3.2
SCH,2017-07-14,2017,195,3.4
ALB,2017-07-14,2017,195,2.8
HAI,2017-07-14,2017,195,3.4
SCH,2017-07-15,2017,196,4.3
ALB,2017-07-15,2017,196,3.1
HAI,2017-07-15,2017,196,2.1
SCH,2017-07-16,2017,197,2.8
ALB,2017-07-16,2017,197,3.4
HAI,2017-07-16,2017,197,3.7
SCH,2017-07-17,2017,198,4.2
ALB,2017-07-17,2017,198,4.0
HAI,2017-07-17,2017,198,2.7
SCH,2017-07-18,2017,199,4.1
ALB,2017-07-18,2017,199,4.9
HAI,2017-07-18,2017,199,5.0
SCH,2017-07-19,2017,200,5.0
ALB,2017-07-19,2017,200,5.6
HAI,2017-07-19,2017,200,5.7
SCH,2017-07-20,2017,201,3.9
ALB,2017-07-20,2017,201,2.3
HAI,2017-07-20,2017,201,3.0
SCH,2017-07-21,2017,202,3.5
ALB,2017-07-21,2017,202,4.2
HAI,2017-07-21,2017,202,3.6
SCH,2017-07-22,2017,203,3.0
ALB,2017-07-22,2017,203,3.7
HAI,2017-07-22,2017,203,4.0
SCH,2017-07-23,2017,204,2.2
ALB,2017-07-23,2017,204,2.4
HAI,2017-07-23,2017,204,4.0
SCH,2017-07-24,2017,205,3.0
ALB,2017-07-24,2017,205,2.2
HAI,2017-07-24,2017,205,1.2
SCH,2017-07-25,2017,206,0.9
ALB,2017-07-25,2017,206,1.7
HAI,2017-07-25,2017,206,0.6
SCH,2017-07-26,2017,207,1.1
ALB,2017-07-26,2017,207,1.7
HAI,2017-07-26,2017,207,1.4
SCH,2017-07-27,2017,208,2.9
ALB,2017-07-27,2017,208,1.9
HAI,2017-07-27,2017,208,2.2
SCH,2017-07-28,2017,209,3.1
ALB,2017-07-28,2017,209,3.4
HAI,2017-07-28,2017,209,3.6
SCH,2017-07-29,2017,210,3.5
ALB,2017-07-29,2017,210,4.1
HAI,2017-07-29,2017,210,3.7
SCH,2017-07-30,2017,211,5.6
ALB,2017-07-30,2017,211,3.8
HAI,2017-07-30,2017,211,5.7
SCH,2017-07-31,2017,212,3.9
ALB,2017-07-31,2017,212,3.8
HAI,2017-07-31,2017,212,4.6
SCH,2017-08-01,2017,213,4.6
ALB,2017-08-01,2017,213,4.5
HAI,2017-08-01,2017,213,3.9
SCH,2017-08-02,2017,214,3.8
ALB,2017-08-02,2017,214,4.2
HAI,2017-08-02,2017,214,4.3
SCH,2017-08-03,2017,215,2.8
ALB,2017-08-03,2017,215,2.7
HAI,2017-08-03,2017,215,3.7
SCH,2017-08-04,2017,216,3.9
ALB,2017-08-04,2017,216,3.3
HAI,2017-08-04,2017,216,4.4
SCH,2017-08-05,2017,217,2.7
ALB,2017-08-05,2017,217,3.6
HAI,2017-08-05,2017,217,3.2
SCH,2017-08-06,2017,218,3.2
ALB,2017-08-06,2017,218,2.5
HAI,2017-08-06,2017,218,3.2
SCH,2017-08-07,2017,219,4.0
ALB,2017-08-07,2017,219,3.5
HAI,2017-08-07,2017,219,3.8
SCH,2017-08-08,2017,220,4.8
ALB,2017-08-08,2017,220,2.0
HAI,2017-08-08,2017,220,3.7
SCH,2017-08-09,2017,221,4.1
ALB,2017-08-09,2017,221,2.1
HAI,2017-08-09,2017,221,4.3
SCH,2017-08-10,2017,222,4.5
ALB,2017-08-10,2017,222,1.1
HAI,2017-08-10,2017,222,1.5
SCH,2017-08-11,2017,223,2.3
ALB,2017-08-11,2017,223,0.9
HAI,2017-08-11,2017,223,0.8
SCH,2017-08-12,2017,224,1.5
ALB,2017-08-12,2017,224,1.8
HAI,2017-08-12,2017,224,1.5
SCH,2017-08-13,2017,225,2.9
ALB,2017-08-13,2017,225,2.7
HAI,2017-08-13,2017,225,2.0
SCH,2017-08-14,2017,226,3.3
ALB,2017-08-14,2017,226,3.5
HAI,2017-08-14,2017,226,3.7
SCH,2017-08-15,2017,227,4.4
ALB,2017-08-15,2017,227,3.6
HAI,2017-08-15,2017,227,3.6
SCH,2017-08-16,2017,228,2.0
ALB,2017-08-16,2017,228,2.9
HAI,2017-08-16,2017,228,3.1
SCH,2017-08-17,2017,229,3.1
ALB,2017-08-17,2017,229,2.7
HAI,2017-08-17,2017,229,3.5
SCH,2017-08-18,2017,230,2.3
ALB,2017-08-18,2017,230,3.7
HAI,2017-08-18,2017,230,2.9
SCH,2017-08-19,2017,231,2.7
ALB,2017-08-19,2017,231,2.3
HAI,2017-08-19,2017,231,2.7
SCH,2017-08-20,2017,232,2.7
ALB,2017-08-20,2017,232,2.4
HAI,2017-08-20,2017,232,2.2
SCH,2017-08-21,2017,233,2.1
ALB,2017-08-21,2017,233,2.0
HAI,2017-08-21,2017,233,2.3
SCH,2017-08-22,2017,234,1.9
ALB,2017-08-22,2017,234,2.7
HAI,2017-08-22,2017,234,2.5
SCH,2017-08-23,2017,235,2.8
ALB,2017-08-23,2017,235,2.8
HAI,2017-08-23,2017,235,3.0
SCH,2017-08-24,2017,236,2.3
ALB,2017-08-24,2017,236,3.3
HAI,2017-08-24,2017,236,2.7
SCH,2017-08-25,2017,237,2.5
ALB,2017-08-25,2017,237,3.3
HAI,2017-08-25,2017,237,3.1
SCH,2017-08-26,2017,238,2.5
ALB,2017-08-26,2017,238,3.6
HAI,2017-08-26,2017,238,2.3
SCH,2017-08-27,2017,239,2.6
ALB,2017-08-27,2017,239,2.1
HAI,2017-08-27,2017,239,2.4
SCH,2017-08-28,2017,240,3.0
ALB,2017-08-28,2017,240,2.7
HAI,2017-08-28,2017,240,3.0
SCH,2017-08-29,2017,241,3.5
ALB,2017-08-29,2017,241,3.4
HAI,2017-08-29,2017,241,3.1
SCH,2017-08-30,2017,242,4.0
ALB,2017-08-30,2017,242,3.5
HAI,2017-08-30,2017,242,3.9
SCH,2017-08-31,2017,243,2.8
ALB,2017-08-31,2017,243,1.2
HAI,2017-08-31,2017,243,1.6
SCH,2017-09-01,2017,244,1.6
ALB,2017-09-01,2017,244,1.0
